Count;Name;Edition;Collector Number;Rarity
4;Return to Nature;thb;197;common
4;Setessan Champion;thb;198;rare
4;Setessan Petitioner;thb;199;uncommon
4;Setessan Skirmisher;thb;200;common
4;Setessan Training;thb;201;common
4;Skola Grovedancer;thb;202;common
4;Voracious Typhon;thb;203;common
4;Warbriar Blessing;thb;204;common
4;Wolfwillow Haven;thb;205;uncommon
4;Acolyte of Affliction;thb;206;uncommon
1;Allure of the Unknown;thb;207;rare
2;Ashiok, Nightmare Muse;thb;208;mythic
4;Atris, Oracle of Half-Truths;thb;209;rare
4;Bronzehide Lion;thb;210;rare
3;Calix, Destiny's Hand;thb;211;mythic
2;Dalakos, Crafter of Wonders;thb;212;rare
4;Devourer of Memory;thb;213;uncommon
3;Dream Trawler;thb;214;rare
4;Enigmatic Incarnation;thb;215;rare
4;Eutropia the Twice-Favored;thb;216;uncommon
4;Gallia of the Endless Dance;thb;217;rare
4;Haktos the Unscarred;thb;218;rare
4;Hero of the Nyxborn;thb;219;uncommon
2;Klothys, God of Destiny;thb;220;mythic
2;Kroxa, Titan of Death's Hunger;thb;221;mythic
4;Kunoros, Hound of Athreos;thb;222;rare
4;Mischievous Chimera;thb;223;uncommon
1;Polukranos, Unchained;thb;224;mythic
4;Rise to Glory;thb;225;uncommon
4;Siona, Captain of the Pyleas;thb;226;uncommon
4;Slaughter-Priest of Mogis;thb;227;uncommon
4;Staggering Insight;thb;228;uncommon
4;Uro, Titan of Nature's Wrath;thb;229;mythic
4;Warden of the Chained;thb;230;uncommon
4;Altar of the Pantheon;thb;231;common
4;Bronze Sword;thb;232;common
3;Entrancing Lyre;thb;233;uncommon
4;Mirror Shield;thb;234;uncommon
3;Nyx Lotus;thb;235;rare
2;Shadowspear;thb;236;rare
4;Soul-Guide Lantern;thb;237;uncommon
4;Thaumaturge's Familiar;thb;238;common
4;Thundering Chariot;thb;239;uncommon
4;Traveler's Amulet;thb;240;common
4;Wings of Hubris;thb;241;common
4;Field of Ruin;thb;242;uncommon
3;Labyrinth of Skophos;thb;243;rare
4;Temple of Abandon;thb;244;rare
2;Temple of Deceit;thb;245;rare
2;Temple of Enlightenment;thb;246;rare
4;Temple of Malice;thb;247;rare
4;Temple of Plenty;thb;248;rare
4;Unknown Shores;thb;249;common
1;Eidolon of Inspiration;thb;271;uncommon
1;Sunlit Hoplite;thb;273;common
1;Swimmer in Nightmares;thb;275;uncommon
1;Mindwrack Harpy;thb;276;common
1;Grasping Giant;thb;288;rare
1;Victory's Envoy;thb;289;rare
1;Serpent of Yawning Depths;thb;291;rare
1;Underworld Sentinel;thb;293;rare
1;Ironscale Hydra;thb;296;rare
1;Treeshaker Chimera;thb;297;rare
4;Adaptive Shimmerer;iko;1;common
3;Farfinder;iko;2;common
4;Mysterious Egg;iko;3;common
4;Blade Banish;iko;4;common
4;Checkpoint Officer;iko;5;common
4;Coordinated Charge;iko;6;common
3;Cubwarden;iko;7;rare
4;Daysquad Marshal;iko;8;common
4;Divine Arrow;iko;9;common
4;Drannith Healer;iko;10;common
4;Drannith Magistrate;iko;11;rare
4;Fight as One;iko;12;uncommon
4;Flourishing Fox;iko;13;uncommon
4;Garrison Cat;iko;14;common
4;Helica Glider;iko;15;common
4;Huntmaster Liger;iko;16;uncommon
4;Imposing Vantasaur;iko;17;common
4;Keensight Mentor;iko;18;uncommon
4;Lavabrink Venturer;iko;19;rare
4;Light of Hope;iko;20;common
2;Luminous Broodmoth;iko;21;mythic
4;Majestic Auricorn;iko;22;uncommon
4;Maned Serval;iko;23;common
2;Mythos of Snapdax;iko;24;rare
4;Pacifism;iko;25;common
4;Patagia Tiger;iko;26;common
4;Perimeter Sergeant;iko;27;common
4;Sanctuary Lockdown;iko;28;uncommon
4;Savai Sabertooth;iko;29;common
4;Snare Tactician;iko;30;common
4;Solid Footing;iko;31;common
4;Splendor Mare;iko;32;uncommon
4;Spontaneous Flight;iko;33;common
4;Stormwild Capridor;iko;34;uncommon
3;Swallow Whole;iko;35;uncommon
4;Valiant Rescuer;iko;36;uncommon
4;Vulpikeet;iko;37;common
4;Will of the All-Hunter;iko;38;uncommon
4;Aegis Turtle;iko;39;common
4;Anticipate;iko;40;common
4;Archipelagore;iko;41;uncommon
4;Avian Oddity;iko;42;uncommon
4;Boon of the Wish-Giver;iko;43;uncommon
4;Capture Sphere;iko;44;common
4;Convolute;iko;45;common
4;Crystacean;iko;46;common
4;Dreamtail Heron;iko;47;common
2;Escape Protocol;iko;48;uncommon
4;Essence Scatter;iko;49;common
4;Facet Reader;iko;50;common
3;Frost Lynx;iko;51;common
4;Frostveil Ambush;iko;52;common
4;Glimmerbell;iko;53;common
4;Gust of Wind;iko;54;common
4;Hampering Snare;iko;55;common
4;Keep Safe;iko;56;common
4;Mystic Subdual;iko;57;uncommon
1;Mythos of Illuna;iko;58;rare
4;Neutralize;iko;59;uncommon
3;Of One Mind;iko;60;common
4;Ominous Seas;iko;61;uncommon
4;Phase Dolphin;iko;62;common
4;Pollywog Symbiote;iko;63;uncommon
4;Pouncing Shoreshark;iko;64;uncommon
4;Reconnaissance Mission;iko;65;uncommon
4;Sea-Dasher Octopus;iko;66;rare
4;Shark Typhoon;iko;67;rare
4;Startling Development;iko;68;common
4;Thieving Otter;iko;69;common
4;Voracious Greatshark;iko;70;rare
4;Wingfold Pteron;iko;71;common
3;Wingspan Mentor;iko;72;uncommon
4;Bastion of Remembrance;iko;73;uncommon
4;Blitz Leech;iko;74;common
4;Blood Curdle;iko;75;common
4;Boot Nipper;iko;76;common
4;Bushmeat Poacher;iko;77;common
4;Call of the Death-Dweller;iko;78;uncommon
4;Cavern Whisperer;iko;79;common
4;Chittering Harvester;iko;80;uncommon
4;Corpse Churn;iko;81;common
4;Dark Bargain;iko;82;common
4;Dead Weight;iko;83;common
2;Dirge Bat;iko;84;rare
4;Durable Coilbug;iko;85;common
4;Duskfang Mentor;iko;86;uncommon
4;Easy Prey;iko;87;uncommon
3;Extinction Event;iko;88;rare
4;Gloom Pangolin;iko;89;common
4;Grimdancer;iko;90;uncommon
4;Heartless Act;iko;91;uncommon
2;Hunted Nightmare;iko;92;rare
4;Insatiable Hemophage;iko;93;uncommon
4;Lurking Deadeye;iko;94;common
4;Memory Leak;iko;95;common
4;Mutual Destruction;iko;96;common
1;Mythos of Nethroi;iko;97;rare
4;Nightsquad Commando;iko;98;common
4;Serrated Scorpion;iko;99;common
4;Suffocating Fumes;iko;100;common
2;Unbreakable Bond;iko;101;uncommon
4;Unexpected Fangs;iko;102;common
4;Unlikely Aid;iko;103;common
4;Void Beckoner;iko;104;uncommon
4;Whisper Squad;iko;105;common
4;Zagoth Mamba;iko;106;uncommon
4;Blazing Volley;iko;107;common
4;Blisterspit Gremlin;iko;108;common
4;Blitz of the Thunder-Raptor;iko;109;uncommon
4;Cathartic Reunion;iko;110;common
1;Clash of Titans;iko;111;uncommon
4;Cloudpiercer;iko;112;common
4;Drannith Stinger;iko;113;common
4;Everquill Phoenix;iko;114;rare
4;Ferocious Tigorilla;iko;115;common
4;Fire Prophecy;iko;116;common
4;Flame Spill;iko;117;uncommon
4;Footfall Crater;iko;118;uncommon
4;Forbidden Friendship;iko;119;common
4;Frenzied Raptor;iko;120;common
4;Frillscare Mentor;iko;121;uncommon
4;Go for Blood;iko;122;common
4;Heightened Reflexes;iko;123;common
4;Lava Serpent;iko;124;common
2;Lukka, Coppercoat Outcast;iko;125;mythic
4;Momentum Rumbler;iko;126;uncommon
2;Mythos of Vadrok;iko;127;rare
4;Porcuparrot;iko;128;uncommon
4;Prickly Marmoset;iko;129;common
3;Pyroceratops;iko;130;common
4;Raking Claws;iko;131;common
4;Reptilian Reflection;iko;132;uncommon
4;Rooting Moloch;iko;133;uncommon
4;Rumbling Rockslide;iko;134;common
4;Sanctuary Smasher;iko;135;uncommon
4;Shredded Sails;iko;136;common
4;Spelleater Wolverine;iko;137;common
4;Tentative Connection;iko;138;common
4;Unpredictable Cyclone;iko;139;rare
3;Weaponize the Monsters;iko;140;uncommon
4;Yidaro, Wandering Monster;iko;141;rare
4;Adventurous Impulse;iko;142;common
4;Almighty Brushwagg;iko;143;common
4;Auspicious Starrix;iko;144;uncommon
4;Barrier Breach;iko;145;uncommon
4;Bristling Boar;iko;146;common
3;Charge of the Forever-Beast;iko;147;uncommon
3;Colossification;iko;148;rare
4;Essence Symbiote;iko;149;common
4;Excavation Mole;iko;150;common
3;Exuberant Wolfbear;iko;151;uncommon
3;Fertilid;iko;152;common
4;Flycatcher Giraffid;iko;153;common
4;Fully Grown;iko;154;common
3;Gemrazer;iko;155;rare
4;Glowstone Recluse;iko;156;uncommon
4;Greater Sandwurm;iko;157;common
4;Honey Mammoth;iko;158;common
4;Hornbash Mentor;iko;159;uncommon
4;Humble Naturalist;iko;160;common
4;Ivy Elemental;iko;161;uncommon
1;Kogla, the Titan Ape;iko;162;rare
4;Lead the Stampede;iko;163;uncommon
4;Migration Path;iko;164;uncommon
4;Migratory Greathorn;iko;165;common
4;Monstrous Step;iko;166;uncommon
4;Mosscoat Goriak;iko;167;common
2;Mythos of Brokkos;iko;168;rare
4;Plummet;iko;169;common
4;Ram Through;iko;170;common
4;Sudden Spinnerets;iko;171;common
4;Survivors' Bond;iko;172;common
4;Thwart the Enemy;iko;173;common
4;Titanoth Rex;iko;174;uncommon
3;Vivien, Monsters' Advocate;iko;175;mythic
4;Wilt;iko;176;common
4;Back for More;iko;177;uncommon
4;Boneyard Lurker;iko;178;uncommon
2;Brokkos, Apex of Forever;iko;179;mythic
3;Channeled Force;iko;180;uncommon
4;Chevill, Bane of Monsters;iko;181;mythic
3;Death's Oasis;iko;182;rare
4;Dire Tactics;iko;183;uncommon
4;Emergent Ultimatum;iko;185;rare
3;Frondland Felidar;iko;186;rare
3;General Kudro of Drannith;iko;187;mythic
4;General's Enforcer;iko;188;uncommon
4;Genesis Ultimatum;iko;189;rare
4;Illuna, Apex of Wishes;iko;190;mythic
4;Inspired Ultimatum;iko;191;rare
1;Kinnan, Bonder Prodigy;iko;192;mythic
3;Labyrinth Raptor;iko;193;rare
4;Lore Drakkis;iko;194;uncommon
4;Necropanther;iko;196;uncommon
1;Nethroi, Apex of Death;iko;197;mythic
2;Offspring's Revenge;iko;198;rare
3;Parcelbeast;iko;199;uncommon
4;Primal Empathy;iko;200;uncommon
1;Quartzwood Crasher;iko;201;rare
2;Regal Leosaur;iko;202;uncommon
4;Rielle, the Everwise;iko;203;mythic
1;Ruinous Ultimatum;iko;204;rare
4;Savai Thundermane;iko;205;uncommon
4;Skull Prophet;iko;206;uncommon
1;Skycat Sovereign;iko;207;rare
3;Slitherwisp;iko;208;rare
2;Snapdax, Apex of the Hunt;iko;209;mythic
4;Song of Creation;iko;210;rare
3;Sprite Dragon;iko;211;uncommon
1;Titans' Nest;iko;212;rare
4;Trumpeting Gnarr;iko;213;uncommon
3;Whirlwind of Thought;iko;215;rare
4;Zenith Flare;iko;217;uncommon
4;Alert Heedbonder;iko;218;uncommon
4;Cunning Nightbonder;iko;219;uncommon
1;Fiend Artisan;iko;220;mythic
1;Gyruda, Doom of Depths;iko;221;rare
1;Jegantha, the Wellspring;iko;222;rare
3;Jubilant Skybonder;iko;223;uncommon
2;Kaheera, the Orphanguard;iko;224;rare
4;Keruga, the Macrosage;iko;225;rare
3;Lurrus of the Dream-Den;iko;226;rare
4;Lutri, the Spellchaser;iko;227;rare
4;Obosh, the Preypiercer;iko;228;rare
2;Proud Wildbonder;iko;229;uncommon
3;Sonorous Howlbonder;iko;230;uncommon
1;Umori, the Collector;iko;231;rare
4;Yorion, Sky Nomad;iko;232;rare
2;Zirda, the Dawnwaker;iko;233;rare
4;Crystalline Giant;iko;234;rare
4;Indatha Crystal;iko;235;uncommon
4;Ketria Crystal;iko;236;uncommon
4;The Ozolith;iko;237;rare
4;Raugrin Crystal;iko;238;uncommon
4;Savai Crystal;iko;239;uncommon
4;Sleeper Dart;iko;240;common
4;Springjaw Trap;iko;241;common
4;Zagoth Crystal;iko;242;uncommon
1;Blossoming Sands;iko;244;common
4;Bonders' Enclave;iko;245;rare
4;Evolving Wilds;iko;247;common
1;Indatha Triome;iko;248;rare
3;Ketria Triome;iko;250;rare
4;Raugrin Triome;iko;251;rare
4;Savai Triome;iko;253;rare
3;Zagoth Triome;iko;259;rare
1;Battle Screech;mh1;4;uncommon
4;Faerie Seer;mh1;51;common
4;Moonblade Shinobi;mh1;59;common
1;Goblin Matron;ha1;129;uncommon
1;Reckless Charge;mh1;144;common
1;Amorphous Axe;mh1;219;common
3;Ugin, the Spirit Dragon;m21;1;mythic
4;Alpine Watchdog;m21;2;common
4;Angelic Ascension;m21;3;uncommon
4;Anointed Chorister;m21;4;common
4;Aven Gagglemaster;m21;5;uncommon
3;Baneslayer Angel;m21;6;mythic
1;Basri Ket;m21;7;mythic
4;Basri's Acolyte;m21;8;common
4;Basri's Lieutenant;m21;9;rare
4;Basri's Solidarity;m21;10;uncommon
4;Celestial Enforcer;m21;11;common
4;Concordia Pegasus;m21;12;common
4;Containment Priest;m21;13;rare
4;Daybreak Charger;m21;14;common
4;Defiant Strike;m21;15;common
3;Dub;m21;16;common
4;Faith's Fetters;m21;17;uncommon
3;Falconer Adept;m21;18;uncommon
3;Feat of Resistance;m21;19;common
4;Gale Swooper;m21;20;common
4;Glorious Anthem;m21;21;rare
4;Griffin Aerie;m21;22;uncommon
4;Idol of Endurance;m21;23;rare
4;Legion's Judgment;m21;24;common
4;Light of Promise;m21;25;uncommon
4;Makeshift Battalion;m21;26;common
1;Mangara, the Diplomat;m21;27;mythic
2;Nine Lives;m21;28;rare
2;Pack Leader;m21;29;rare
4;Rambunctious Mutt;m21;30;common
4;Revitalize;m21;31;common
3;Runed Halo;m21;32;rare
4;Sanctum of Tranquil Light;m21;33;uncommon
2;Seasoned Hallowblade;m21;34;uncommon
4;Secure the Scene;m21;35;common
4;Selfless Savior;m21;36;uncommon
4;Siege Striker;m21;37;uncommon
4;Speaker of the Heavens;m21;38;rare
4;Staunch Shieldmate;m21;39;common
4;Swift Response;m21;40;common
4;Tempered Veteran;m21;41;uncommon
4;Valorous Steed;m21;42;common
4;Vryn Wingmare;m21;43;uncommon
4;Warded Battlements;m21;44;common
1;Barrin, Tolarian Archmage;m21;45;rare
4;Cancel;m21;46;common
4;Capture Sphere;m21;47;common
2;Discontinuity;m21;48;mythic
4;Enthralling Hold;m21;49;uncommon
4;Frantic Inventory;m21;50;common
4;Frost Breath;m21;51;common
4;Ghostly Pilferer;m21;52;rare
4;Jeskai Elder;m21;53;uncommon
4;Keen Glidemaster;m21;54;common
4;Library Larcenist;m21;55;common
4;Lofty Denial;m21;56;common
4;Miscast;m21;57;uncommon
1;Mistral Singer;m21;58;common
4;Opt;m21;59;common
4;Pursued Whale;m21;60;rare
4;Rain of Revelation;m21;61;uncommon
4;Read the Tides;m21;62;common
4;Rewind;m21;63;uncommon
4;Riddleform;m21;64;uncommon
4;Roaming Ghostlight;m21;65;common
4;Rookie Mistake;m21;66;common
4;Rousing Read;m21;67;common
4;Sanctum of Calm Waters;m21;68;uncommon
4;Shacklegeist;m21;70;rare
4;Shipwreck Dowser;m21;71;uncommon
4;Spined Megalodon;m21;72;common
1;Stormwing Entity;m21;73;rare
1;Sublime Epiphany;m21;74;rare
1;Teferi, Master of Time;m21;75;mythic
2;Teferi's Ageless Insight;m21;76;rare
4;Teferi's Protege;m21;77;common
4;Teferi's Tutelage;m21;78;uncommon
4;Tide Skimmer;m21;79;uncommon
4;Tolarian Kraken;m21;80;uncommon
4;Tome Anima;m21;81;common
4;Unsubstantiate;m21;82;uncommon
4;Vodalian Arcanist;m21;83;common
4;Waker of Waves;m21;84;uncommon
4;Wall of Runes;m21;85;common
4;Wishcoin Crab;m21;86;common
4;Alchemist's Gift;m21;87;common
4;Archfiend's Vessel;m21;88;uncommon
2;Bad Deal;m21;89;uncommon
4;Blood Glutton;m21;90;common
4;Caged Zombie;m21;91;common
4;Carrion Grub;m21;92;uncommon
4;Crypt Lurker;m21;93;common
4;Deathbloom Thallid;m21;94;common
4;Demonic Embrace;m21;95;rare
4;Duress;m21;96;common
4;Eliminate;m21;97;uncommon
4;Fetid Imp;m21;98;common
3;Finishing Blow;m21;99;common
4;Gloom Sower;m21;100;common
4;Goremand;m21;101;uncommon
4;Grasp of Darkness;m21;102;common
1;Grim Tutor;m21;103;mythic
4;Hooded Blightfang;m21;104;rare
4;Infernal Scarring;m21;105;common
2;Kaervek, the Spiteful;m21;106;rare
4;Kitesail Freebooter;m21;107;uncommon
4;Liliana's Devotee;m21;109;uncommon
4;Liliana's Standard Bearer;m21;110;rare
3;Liliana's Steward;m21;111;common
4;Malefic Scythe;m21;112;uncommon
4;Masked Blackguard;m21;113;common
2;Massacre Wurm;m21;114;mythic
4;Mind Rot;m21;115;common
3;Necromentia;m21;116;rare
4;Peer into the Abyss;m21;117;rare
4;Pestilent Haze;m21;118;uncommon
4;Rise Again;m21;119;common
4;Sanctum of Stone Fangs;m21;120;uncommon
4;Sanguine Indulgence;m21;121;common
4;Silversmote Ghoul;m21;122;uncommon
4;Skeleton Archer;m21;123;common
4;Tavern Swindler;m21;124;uncommon
4;Thieves' Guild Enforcer;m21;125;rare
4;Village Rites;m21;126;common
2;Vito, Thorn of the Dusk Rose;m21;127;rare
4;Walking Corpse;m21;128;common
1;Witch's Cauldron;m21;129;uncommon
4;Battle-Rattle Shaman;m21;130;uncommon
4;Bolt Hound;m21;131;uncommon
4;Bone Pit Brute;m21;132;common
3;Brash Taunter;m21;133;rare
3;Burn Bright;m21;134;common
3;Chandra's Incinerator;m21;136;rare
4;Chandra's Magmutt;m21;137;common
4;Chandra's Pyreling;m21;138;uncommon
3;Conspicuous Snoop;m21;139;rare
4;Crash Through;m21;140;common
4;Destructive Tampering;m21;141;common
3;Double Vision;m21;142;rare
1;Fiery Emancipation;m21;143;mythic
4;Furious Rise;m21;144;uncommon
4;Furor of the Bitten;m21;145;common
4;Gadrak, the Crown-Scourge;m21;146;rare
4;Goblin Arsonist;m21;147;common
4;Goblin Wizardry;m21;148;common
3;Havoc Jester;m21;149;uncommon
4;Heartfire Immolator;m21;150;uncommon
4;Hellkite Punisher;m21;151;uncommon
4;Hobblefiend;m21;152;common
4;Igneous Cur;m21;153;common
4;Kinetic Augur;m21;154;uncommon
4;Onakke Ogre;m21;155;common
4;Pitchburn Devils;m21;156;common
4;Sanctum of Shattered Heights;m21;157;uncommon
4;Scorching Dragonfire;m21;158;common
4;Shock;m21;159;common
1;Soul Sear;m21;160;uncommon
4;Spellgorger Weird;m21;161;common
4;Subira, Tulzidi Caravanner;m21;162;rare
4;Sure Strike;m21;163;common
1;Terror of the Peaks;m21;164;mythic
4;Thrill of Possibility;m21;165;common
4;Traitorous Greed;m21;166;uncommon
1;Transmogrify;m21;167;rare
4;Turn to Slag;m21;168;common
4;Turret Ogre;m21;169;common
4;Unleash Fury;m21;170;uncommon
4;Volcanic Geyser;m21;171;uncommon
4;Volcanic Salvo;m21;172;rare
4;Azusa, Lost but Seeking;m21;173;rare
4;Burlfist Oak;m21;174;uncommon
2;Canopy Stalker;m21;175;uncommon
4;Colossal Dreadmaw;m21;176;common
4;Cultivate;m21;177;uncommon
4;Drowsing Tyrannodon;m21;178;common
4;Elder Gargaroth;m21;179;mythic
4;Feline Sovereign;m21;180;rare
4;Fierce Empath;m21;181;uncommon
4;Fungal Rebirth;m21;182;uncommon
1;Garruk, Unleashed;m21;183;mythic
4;Garruk's Gorehorn;m21;184;common
4;Garruk's Harbinger;m21;185;rare
4;Garruk's Uprising;m21;186;uncommon
4;Gnarled Sage;m21;187;common
4;Heroic Intervention;m21;188;rare
4;Hunter's Edge;m21;189;common
4;Invigorating Surge;m21;190;uncommon
4;Jolrael, Mwonvuli Recluse;m21;191;rare
4;Life Goes On;m21;192;common
4;Llanowar Visionary;m21;193;common
4;Ornery Dilophosaur;m21;194;common
3;Portcullis Vine;m21;195;common
4;Pridemalkin;m21;196;common
4;Primal Might;m21;197;rare
4;Quirion Dryad;m21;198;uncommon
4;Ranger's Guile;m21;199;common
4;Return to Nature;m21;200;common
4;Run Afoul;m21;201;common
4;Sabertooth Mauler;m21;202;common
4;Sanctum of Fruitful Harvest;m21;203;uncommon
4;Scavenging Ooze;m21;204;rare
4;Setessan Training;m21;205;common
4;Skyway Sniper;m21;206;uncommon
4;Snarespinner;m21;207;common
2;Sporeweb Weaver;m21;208;rare
4;Thrashing Brontodon;m21;209;uncommon
4;Titanic Growth;m21;210;common
4;Track Down;m21;211;common
4;Trufflesnout;m21;212;common
4;Warden of the Woods;m21;213;uncommon
3;Wildwood Scourge;m21;214;uncommon
4;Alpine Houndmaster;m21;215;uncommon
4;Conclave Mentor;m21;216;uncommon
4;Dire Fleet Warmonger;m21;217;uncommon
4;Experimental Overload;m21;218;uncommon
4;Indulging Patrician;m21;219;uncommon
4;Leafkin Avenger;m21;220;uncommon
4;Lorescale Coatl;m21;221;uncommon
1;Niambi, Esteemed Speaker;m21;222;rare
4;Obsessive Stitcher;m21;223;uncommon
4;Radha, Heart of Keld;m21;224;rare
2;Sanctum of All;m21;225;rare
4;Twinblade Assassins;m21;226;uncommon
4;Watcher of the Spheres;m21;227;uncommon
1;Chromatic Orrery;m21;228;mythic
4;Chrome Replicator;m21;229;uncommon
4;Epitaph Golem;m21;230;uncommon
4;Forgotten Sentinel;m21;231;common
1;Mazemind Tome;m21;232;rare
3;Meteorite;m21;233;uncommon
1;Palladium Myr;m21;234;uncommon
3;Prismite;m21;235;common
4;Short Sword;m21;236;common
4;Silent Dart;m21;237;common
4;Skyscanner;m21;238;common
4;Solemn Simulacrum;m21;239;rare
3;Sparkhunter Masticore;m21;240;rare
4;Tormod's Crypt;m21;241;uncommon
3;Animal Sanctuary;m21;242;rare
4;Bloodfell Caves;m21;243;common
4;Blossoming Sands;m21;244;common
4;Dismal Backwater;m21;245;common
1;Fabled Passage;m21;246;rare
4;Jungle Hollow;m21;247;common
4;Radiant Fountain;m21;248;common
4;Rugged Highlands;m21;249;common
4;Scoured Barrens;m21;250;common
4;Swiftwater Cliffs;m21;251;common
2;Temple of Epiphany;m21;252;rare
1;Temple of Malady;m21;253;rare
1;Temple of Mystery;m21;254;rare
1;Temple of Silence;m21;255;rare
1;Temple of Triumph;m21;256;rare
4;Thornwood Falls;m21;257;common
4;Tranquil Cove;m21;258;common
4;Wind-Scarred Crag;m21;259;common
2;Brightmare;jmp;2;uncommon
1;Emiel the Blessed;jmp;3;mythic
1;Stone Haven Pilgrim;jmp;6;uncommon
1;Supply Runners;jmp;7;uncommon
2;Trusty Retriever;jmp;8;common
1;Lightning Phoenix;jmp;21;rare
3;Lightning Visionary;jmp;22;common
2;Living Lightning;jmp;23;uncommon
1;Allosaurus Shepherd;jmp;28;mythic
2;Branching Evolution;jmp;29;rare
1;Neyith of the Dire Hunt;jmp;30;rare
1;Lightning-Core Excavator;jmp;32;common
4;Thriving Bluff;jmp;33;common
4;Thriving Grove;jmp;34;common
4;Thriving Heath;jmp;35;common
1;Thriving Isle;jmp;36;common
3;Thriving Moor;jmp;37;common
1;Angel of Mercy;jmp;84;common
1;Angelic Edict;jmp;87;common
1;Angelic Page;jmp;88;common
1;Battlefield Promotion;jmp;91;common
1;Blessed Spirits;jmp;92;uncommon
3;Bulwark Giant;jmp;93;common
1;Celestial Mantle;jmp;96;rare
1;Cradle of Vitality;jmp;98;rare
1;Divine Arrow;jmp;100;common
1;Emancipation Angel;jmp;102;uncommon
1;Face of Divinity;jmp;103;uncommon
1;Forced Worship;jmp;104;common
1;Indomitable Will;jmp;109;common
1;Knightly Valor;jmp;115;common
1;Lightwalker;jmp;118;common
2;Mesa Unicorn;jmp;122;common
1;Mikaeus, the Lunarch;jmp;123;mythic
1;Moment of Heroism;jmp;124;common
1;Patron of the Valiant;jmp;128;uncommon
2;Rhox Faithmender;jmp;130;rare
1;Serra Angel;jmp;132;uncommon
1;Take Heart;jmp;134;common
1;Voice of the Provinces;jmp;137;common
1;Curiosity;jmp;147;uncommon
1;Vedalken Archmage;jmp;187;rare
1;Windreader Sphinx;jmp;194;rare
1;Assassin's Strike;jmp;200;uncommon
4;Blood Artist;jmp;206;uncommon
1;Burglar Rat;jmp;214;common
1;Cadaver Imp;jmp;215;common
1;Crow of Dark Tidings;jmp;221;common
1;Death's Approach;jmp;222;common
1;Douse in Gloom;jmp;223;common
2;Entomber Exarch;jmp;227;uncommon
1;Fell Specter;jmp;233;uncommon
1;Funeral Rites;jmp;235;common
1;Languish;jmp;246;rare
